Id_object;Anim;Real_X;Real_Y;Width;Height
667;60;-11;-46;28;61
667;61;-11;-46;28;61
667;62;-11;-46;28;61
667;63;-11;-46;28;61
668;0;-6;-48;25;54
668;1;-6;-48;25;54
668;2;-6;-48;25;54
668;3;-6;-48;25;54
668;4;-7;-48;26;54
668;5;-7;-48;26;54
668;6;-7;-48;26;54
668;7;-4;-47;24;55
668;8;-4;-47;24;55
668;9;-4;-47;24;55
668;10;-4;-47;24;55
668;11;-4;-47;24;55
668;12;-4;-47;24;55
668;13;-4;-47;24;55
668;14;-8;-47;20;56
668;15;-9;-47;21;56
668;16;-9;-47;21;56
668;17;-9;-47;21;56
668;18;-9;-47;21;56
668;19;-9;-47;21;56
668;20;-9;-47;21;56
668;21;-8;-47;22;55
668;22;-8;-47;22;55
668;23;-8;-47;22;55
668;24;-9;-47;23;55
668;25;-9;-47;23;55
668;26;-9;-47;23;55
668;27;-9;-47;23;55
668;28;-15;-47;27;56
668;29;-15;-47;27;56
668;30;-15;-47;27;56
668;31;-15;-47;27;56
668;32;-15;-47;27;56
668;33;-15;-47;27;56
668;34;-15;-47;27;56
668;35;-18;-47;27;54
668;36;-18;-47;27;54
668;37;-17;-47;26;54
668;38;-17;-47;26;54
668;39;-17;-47;26;54
668;40;-17;-47;26;54
668;41;-18;-47;27;54
668;42;-9;-48;22;55
668;43;-9;-48;22;55
668;44;-9;-48;22;55
668;45;-9;-48;22;55
668;46;-9;-48;22;55
668;47;-9;-48;22;55
668;48;-9;-48;22;55
668;49;-8;-48;21;54
668;50;-8;-48;21;54
668;51;-9;-48;22;54
668;52;-9;-48;22;54
668;53;-9;-48;22;54
668;54;-9;-48;22;54
668;55;-9;-48;22;54
669;0;-9;-46;29;58
669;1;-9;-46;29;58
669;2;-9;-46;29;58
669;3;-10;-46;30;58
669;4;-10;-46;30;58
669;5;-10;-46;30;58
669;6;-10;-46;30;58
669;7;-10;-46;30;58
669;8;-5;-45;25;57
669;9;-5;-45;25;57
669;10;-6;-45;26;57
669;11;-6;-45;26;57
669;12;-6;-45;26;57
669;13;-6;-45;26;57
669;14;-6;-45;26;57
669;15;-6;-45;26;57
669;16;-8;-45;23;58
669;17;-9;-45;24;58
669;18;-9;-45;24;58
669;19;-9;-45;24;58
669;20;-10;-45;25;58
669;21;-10;-45;25;58
669;22;-10;-45;25;58
669;23;-11;-45;26;58
669;24;-11;-45;28;57
669;25;-11;-45;28;57
669;26;-11;-45;28;57
669;27;-12;-45;29;57
669;28;-12;-45;29;57
669;29;-12;-45;29;57
669;30;-13;-45;30;57
669;31;-13;-45;30;57
669;32;-14;-46;30;59
669;33;-14;-46;30;59
669;34;-14;-46;30;59
669;35;-14;-46;30;59
669;36;-14;-46;30;59
669;37;-14;-46;30;59
669;38;-14;-46;30;59
669;39;-14;-46;30;59
669;40;-16;-46;29;58
669;41;-15;-46;28;58
669;42;-15;-46;28;58
669;43;-15;-46;28;58
669;44;-14;-46;27;58
669;45;-14;-46;27;58
669;46;-13;-46;26;58
669;47;-16;-46;29;58
669;48;-10;-46;27;58
669;49;-10;-46;27;58
669;50;-10;-46;27;58
669;51;-10;-46;27;58
669;52;-10;-46;27;58
669;53;-10;-46;27;58
669;54;-10;-46;27;58
669;55;-10;-46;27;58
669;56;-11;-47;29;57
669;57;-11;-47;29;57
669;58;-11;-47;29;57
669;59;-11;-47;29;57
669;60;-11;-47;29;57
669;61;-11;-47;29;57
669;62;-12;-47;30;57
669;63;-12;-47;30;57
670;0;-9;-43;30;71
670;1;-9;-43;30;71
670;2;-10;-43;31;71
670;3;-12;-43;33;71
670;4;-14;-43;35;71
670;5;-16;-43;37;71
670;6;-18;-43;39;71
670;7;-20;-43;41;71
670;8;-23;-43;44;71
670;9;-26;-43;47;71
670;10;-28;-43;49;71
670;11;-31;-43;52;71
670;12;-33;-43;54;71
670;13;-33;-43;54;71
670;14;-33;-43;54;71
670;15;-33;-43;54;71
670;16;-6;-42;23;61
670;17;-6;-42;23;61
670;18;-9;-42;26;61
670;19;-12;-42;29;61
670;20;-16;-42;33;61
670;21;-20;-42;37;61
670;22;-24;-42;41;61
670;23;-28;-42;45;61
670;24;-32;-42;49;61
670;25;-35;-42;52;61
670;26;-38;-42;55;61
670;27;-42;-42;59;61
670;28;-45;-42;62;61
670;29;-45;-42;62;61
670;30;-45;-42;62;61
670;31;-45;-42;62;61
670;32;-8;-42;22;52
670;33;-8;-42;22;52
670;34;-10;-42;24;52
670;35;-12;-42;26;52
670;36;-14;-42;28;52
670;37;-16;-42;30;52
670;38;-20;-42;34;52
670;39;-23;-42;37;52
670;40;-27;-42;41;52
670;41;-31;-42;45;52
670;42;-35;-42;49;52
670;43;-39;-42;53;52
670;44;-43;-42;57;52
670;45;-43;-42;57;52
670;46;-43;-42;57;52
670;47;-43;-42;57;52
670;48;-13;-42;34;51
670;49;-13;-42;34;51
670;50;-15;-42;36;51
670;51;-17;-42;38;51
670;52;-18;-42;39;51
670;53;-20;-42;41;51
670;54;-21;-42;42;51
670;55;-23;-42;44;51
670;56;-24;-42;45;51
670;57;-25;-42;46;51
670;58;-26;-42;47;51
670;59;-27;-42;48;51
670;60;-27;-42;48;51
670;61;-27;-42;48;51
670;62;-27;-42;48;51
670;63;-28;-42;49;51
670;64;-17;-42;51;52
670;65;-17;-42;51;52
670;66;-17;-42;51;52
670;67;-16;-42;50;52
670;68;-16;-42;50;52
670;69;-15;-42;49;52
670;70;-13;-42;47;52
670;71;-11;-42;45;52
670;72;-9;-42;43;52
670;73;-7;-42;41;52
670;74;-7;-42;41;52
670;75;-7;-42;41;52
670;76;-7;-42;41;52
670;77;-7;-42;41;52
670;78;-7;-42;41;52
670;79;-17;-42;51;52
670;80;-14;-42;59;58
670;81;-14;-42;59;58
670;82;-12;-42;57;58
670;83;-10;-42;55;58
670;84;-7;-42;52;58
670;85;-6;-42;51;58
670;86;-6;-42;51;58
670;87;-6;-42;51;58
670;88;-5;-42;50;58
670;89;-5;-42;50;58
670;90;-5;-42;50;58
670;91;-5;-42;50;58
670;92;-4;-42;49;58
670;93;-4;-42;49;58
670;94;-4;-42;49;58
670;95;-14;-42;59;58
670;96;-9;-42;53;63
670;97;-9;-42;53;63
670;98;-10;-42;54;63
670;99;-11;-42;55;63
670;100;-10;-42;54;63
670;101;-10;-42;54;63
670;102;-9;-42;53;63
670;103;-7;-42;51;63
670;104;-7;-42;51;63
670;105;-7;-42;51;63
670;106;-7;-42;51;63
670;107;-7;-42;51;63
670;108;-7;-42;51;63
670;109;-7;-42;51;63
670;110;-7;-42;51;63
670;111;-11;-42;55;63
670;112;-12;-43;41;71
670;113;-12;-43;41;71
670;114;-12;-43;41;71
670;115;-11;-43;40;71
670;116;-11;-43;40;71
670;117;-12;-43;41;71
670;118;-12;-43;41;71
670;119;-12;-43;41;71
670;120;-12;-43;41;71
670;121;-12;-43;41;71
670;122;-16;-43;45;71
670;123;-18;-43;47;71
670;124;-20;-43;49;71
670;125;-20;-43;49;71
670;126;-20;-43;49;71
670;127;-20;-43;49;71
671;0;-9;-48;42;60
671;1;-9;-48;42;60
671;2;-8;-48;41;60
671;3;-8;-48;41;60
671;4;-8;-48;41;60
671;5;-8;-48;41;60
671;6;-8;-48;41;60
671;7;-12;-48;45;60
671;8;-12;-48;45;60
671;9;-8;-48;41;60
671;10;-8;-48;41;60
671;11;-9;-48;42;60
671;12;-9;-48;42;60
671;13;-9;-48;42;60
671;14;-9;-48;42;60
671;15;-12;-48;45;60
671;16;-5;-45;40;58
671;17;-6;-45;41;58
671;18;-6;-45;41;58
671;19;-7;-45;42;58
671;20;-8;-45;43;58
671;21;-16;-45;51;58
671;22;-20;-45;55;58
671;23;-21;-45;56;58
671;24;-21;-45;56;58
671;25;-3;-45;38;58
671;26;-4;-45;39;58
671;27;-4;-45;39;58
671;28;-4;-45;39;58
671;29;-4;-45;39;58
671;30;-4;-45;39;58
671;31;-21;-45;56;58
671;32;-8;-46;37;63
671;33;-9;-46;38;63
671;34;-9;-46;38;63
671;35;-14;-46;43;63
671;36;-20;-46;49;63
671;37;-23;-46;52;63
671;38;-21;-46;50;63
671;39;-20;-46;49;63
671;40;-19;-46;48;63
671;41;-8;-46;37;63
671;42;-2;-46;31;63
671;43;-2;-46;31;63
671;44;-3;-46;32;63
671;45;-4;-46;33;63
671;46;-5;-46;34;63
671;47;-23;-46;52;63
671;48;-11;-52;30;72
671;49;-13;-52;32;72
671;50;-20;-52;39;72
671;51;-24;-52;43;72
671;52;-23;-52;42;72
671;53;-21;-52;40;72
671;54;-19;-52;38;72
671;55;-16;-52;35;72
671;56;-15;-52;34;72
671;57;-19;-52;38;72
671;58;-9;-52;28;72
671;59;-11;-52;30;72
671;60;-12;-52;31;72
671;61;-12;-52;31;72
671;62;-12;-52;31;72
671;63;-24;-52;43;72
671;64;-14;-54;34;70
671;65;-22;-54;42;70
671;66;-25;-54;45;70
671;67;-21;-54;41;70
671;68;-16;-54;36;70
671;69;-13;-54;33;70
671;70;-14;-54;34;70
671;71;-14;-54;34;70
671;72;-15;-54;35;70
671;73;-24;-54;44;70
671;74;-21;-54;41;70
671;75;-20;-54;40;70
671;76;-19;-54;39;70
671;77;-19;-54;39;70
671;78;-18;-54;38;70
671;79;-25;-54;45;70
671;80;-16;-58;46;73
671;81;-19;-58;49;73
671;82;-15;-58;45;73
671;83;-9;-58;39;73
671;84;-10;-58;40;73
671;85;-11;-58;41;73
671;86;-11;-58;41;73
671;87;-12;-58;42;73
671;88;-14;-58;44;73
671;89;-17;-58;47;73
671;90;-30;-58;60;73
671;91;-28;-58;58;73
671;92;-27;-58;57;73
671;93;-25;-58;55;73
671;94;-22;-58;52;73
671;95;-30;-58;60;73
671;96;-10;-59;41;73
671;97;-11;-59;42;73
671;98;-11;-59;42;73
671;99;-10;-59;41;73
671;100;-10;-59;41;73
671;101;-11;-59;42;73
671;102;-11;-59;42;73
671;103;-11;-59;42;73
671;104;-12;-59;43;73
671;105;-12;-59;43;73
671;106;-24;-59;55;73
671;107;-23;-59;54;73
671;108;-20;-59;51;73
671;109;-18;-59;49;73
671;110;-14;-59;45;73
671;111;-24;-59;55;73
671;112;-11;-53;43;63
671;113;-11;-53;43;63
671;114;-11;-53;43;63
671;115;-11;-53;43;63
671;116;-11;-53;43;63
671;117;-11;-53;43;63
671;118;-11;-53;43;63
671;119;-11;-53;43;63
671;120;-12;-53;44;63
671;121;-13;-53;45;63
671;122;-13;-53;45;63
671;123;-13;-53;45;63
671;124;-12;-53;44;63
671;125;-12;-53;44;63
671;126;-11;-53;43;63
671;127;-13;-53;45;63
672;0;-9;-43;50;52
672;1;-7;-43;48;52
672;2;-7;-43;48;52
672;3;-7;-43;48;52
672;4;-5;-43;46;52
672;5;-4;-43;45;52
672;6;-2;-43;43;52
672;7;-2;-43;43;52
672;8;-2;-43;43;52
672;9;-2;-43;43;52
672;10;-2;-43;43;52
672;11;-2;-43;43;52
672;12;-2;-43;43;52
672;13;-1;-43;42;52
672;14;-1;-43;42;52
672;15;-9;-43;50;52
672;16;-6;-42;56;54
672;17;-4;-42;54;54
672;18;-4;-42;54;54
672;19;-4;-42;54;54
672;20;-2;-42;52;54
672;21;1;-42;49;54
672;22;2;-42;48;54
672;23;4;-42;46;54
672;24;4;-42;46;54
672;25;4;-42;46;54
672;26;4;-42;46;54
672;27;4;-42;46;54
672;28;4;-42;46;54
672;29;4;-42;46;54
672;30;4;-42;46;54
672;31;-6;-42;56;54
672;32;-8;-42;53;64
672;33;-6;-42;51;64
672;34;-4;-42;49;64
672;35;-2;-42;47;64
672;36;-1;-42;46;64
672;37;0;-42;45;64
672;38;1;-42;44;64
672;39;2;-42;43;64
672;40;4;-42;41;64
672;41;4;-42;41;64
672;42;4;-42;41;64
672;43;4;-42;41;64
672;44;4;-42;41;64
672;45;4;-42;41;64
672;46;4;-42;41;64
672;47;-8;-42;53;64
672;48;-13;-42;32;72
672;49;-15;-42;34;72
672;50;-16;-42;35;72
672;51;-18;-42;37;72
672;52;-19;-42;38;72
672;53;-19;-42;38;72
672;54;-19;-42;38;72
672;55;-20;-42;39;72
672;56;-21;-42;40;72
672;57;-18;-42;37;72
672;58;-8;-42;27;72
672;59;-8;-42;27;72
672;60;-8;-42;27;72
672;61;-8;-42;27;72
672;62;-19;-42;38;72
672;63;-21;-42;40;72
672;64;-17;-42;30;69
672;65;-21;-42;34;69
672;66;-24;-42;37;69
672;67;-27;-42;40;69
672;68;-30;-42;43;69
672;69;-31;-42;44;69
672;70;-32;-42;45;69
672;71;-33;-42;46;69
672;72;-36;-42;49;69
672;73;-40;-42;53;69
672;74;-37;-42;50;69
672;75;-29;-42;42;69
672;76;-26;-42;39;69
672;77;-35;-42;48;69
672;78;-38;-42;51;69
672;79;-40;-42;53;69
672;80;-14;-42;25;53
672;81;-17;-42;28;53
672;82;-21;-42;32;53
672;83;-28;-42;39;53
672;84;-31;-42;42;53
672;85;-32;-42;43;53
672;86;-32;-42;43;53
672;87;-31;-42;42;53
672;88;-34;-42;45;53
672;89;-42;-42;53;53
672;90;-49;-42;60;53
672;91;-49;-42;60;53
672;92;-47;-42;58;53
672;93;-46;-42;57;53
672;94;-38;-42;49;53
672;95;-49;-42;60;53
672;96;-9;-42;21;51
672;97;-12;-42;24;51
672;98;-14;-42;26;51
672;99;-18;-42;30;51
672;100;-21;-42;33;51
672;101;-21;-42;33;51
672;102;-21;-42;33;51
672;103;-22;-42;34;51
672;104;-22;-42;34;51
672;105;-23;-42;35;51
672;106;-35;-42;47;51
672;107;-43;-42;55;51
672;108;-44;-42;56;51
672;109;-34;-42;46;51
672;110;-23;-42;35;51
672;111;-45;-42;57;51
672;112;-12;-44;35;52
672;113;-12;-44;35;52
672;114;-12;-44;35;52
672;115;-12;-44;35;52
672;116;-12;-44;35;52
672;117;-12;-44;35;52
672;118;-12;-44;35;52
672;119;-12;-44;35;52
672;120;-13;-44;36;52
672;121;-14;-44;37;52
672;122;-14;-44;37;52
672;123;-15;-44;38;52
672;124;-17;-44;40;52
672;125;-14;-44;37;52
672;126;-13;-44;36;52
672;127;-17;-44;40;52
673;0;-12;-69;39;88
673;1;-15;-69;42;88
673;2;-19;-69;46;88
673;3;-22;-69;49;88
673;4;-22;-69;49;88
673;5;-19;-69;46;88
673;6;-15;-69;42;88
673;7;-22;-69;49;88
673;8;-10;-72;36;85
673;9;-15;-72;41;85
673;10;-22;-72;48;85
673;11;-26;-72;52;85
673;12;-26;-72;52;85
673;13;-22;-72;48;85
673;14;-15;-72;41;85
673;15;-26;-72;52;85
673;16;-13;-72;54;84
673;17;-15;-72;56;84
673;18;-20;-72;61;84
673;19;-24;-72;65;84
673;20;-24;-72;65;84
673;21;-20;-72;61;84
673;22;-15;-72;56;84
673;23;-24;-72;65;84
673;24;-24;-66;61;78
673;25;-20;-66;57;78
673;26;-16;-66;53;78
673;27;-14;-66;51;78
673;28;-14;-66;51;78
673;29;-16;-66;53;78
673;30;-20;-66;57;78
673;31;-24;-66;61;78
673;32;-23;-65;53;79
673;33;-19;-65;49;79
673;34;-15;-65;45;79
673;35;-11;-65;41;79
673;36;-11;-65;41;79
673;37;-15;-65;45;79
673;38;-19;-65;49;79
673;39;-23;-65;53;79
673;40;-20;-63;49;76
673;41;-16;-63;45;76
673;42;-10;-63;39;76
673;43;-9;-63;38;76
673;44;-9;-63;38;76
673;45;-10;-63;39;76
673;46;-16;-63;45;76
673;47;-20;-63;49;76
673;48;-35;-62;62;77
673;49;-32;-62;59;77
673;50;-27;-62;54;77
673;51;-20;-62;47;77
673;52;-20;-62;47;77
673;53;-27;-62;54;77
673;54;-32;-62;59;77
673;55;-35;-62;62;77
673;56;-29;-60;58;81
673;57;-30;-60;59;81
673;58;-29;-60;58;81
673;59;-26;-60;55;81
673;60;-26;-60;55;81
673;61;-29;-60;58;81
673;62;-30;-60;59;81
673;63;-30;-60;59;81
674;0;-8;-27;28;37
674;1;-8;-27;28;37
674;2;-8;-27;28;37
674;3;-9;-27;29;37
674;4;-8;-27;28;37
674;5;-8;-27;28;37
674;6;-8;-27;28;37
674;7;-10;-27;30;37
674;8;-5;-27;31;37
674;9;-5;-27;31;37
674;10;-6;-27;32;37
674;11;-7;-27;33;37
674;12;-6;-27;32;37
674;13;-5;-27;31;37
674;14;-5;-27;31;37
674;15;-7;-27;33;37
674;16;-10;-27;28;40
674;17;-9;-27;27;40
674;18;-8;-27;26;40
674;19;-9;-27;27;40
674;20;-9;-27;27;40
674;21;-9;-27;27;40
674;22;-11;-27;29;40
674;23;-12;-27;30;40
674;24;-10;-27;22;43
674;25;-10;-27;22;43
674;26;-10;-27;22;43
674;27;-10;-27;22;43
674;28;-10;-27;22;43
674;29;-10;-27;22;43
674;30;-10;-27;22;43
674;31;-11;-27;23;43
674;32;-17;-27;28;39
674;33;-18;-27;29;39
674;34;-19;-27;30;39
674;35;-19;-27;30;39
674;36;-19;-27;30;39
674;37;-18;-27;29;39
674;38;-17;-27;28;39
674;39;-20;-27;31;39
674;40;-21;-27;29;36
674;41;-23;-27;31;36
674;42;-24;-27;32;36
674;43;-25;-27;33;36
674;44;-25;-27;33;36
674;45;-23;-27;31;36
674;46;-20;-27;28;36
674;47;-25;-27;33;36
674;48;-13;-27;26;37
674;49;-14;-27;27;37
674;50;-16;-27;29;37
674;51;-16;-27;29;37
674;52;-16;-27;29;37
674;53;-14;-27;27;37
674;54;-13;-27;26;37
674;55;-17;-27;30;37
674;56;-10;-27;22;36
674;57;-10;-27;22;36
674;58;-10;-27;22;36
674;59;-10;-27;22;36
674;60;-10;-27;22;36
674;61;-10;-27;22;36
674;62;-10;-27;22;36
674;63;-11;-27;23;36
675;0;-13;-63;46;102
675;1;-17;-63;50;102
675;2;-21;-63;54;102
675;3;-25;-63;58;102
675;4;-30;-63;63;102
675;5;-34;-63;67;102
675;6;-39;-63;72;102
675;7;-43;-63;76;102
675;8;-45;-63;78;102
675;9;-45;-63;78;102
675;10;-46;-63;79;102
675;11;-46;-63;79;102
675;12;-46;-63;79;102
675;13;-46;-63;79;102
675;14;-46;-63;79;102
675;15;-46;-63;79;102
675;16;-8;-64;42;100
675;17;-13;-64;47;100
675;18;-18;-64;52;100
675;19;-25;-64;59;100
675;20;-33;-64;67;100
675;21;-43;-64;77;100
675;22;-52;-64;86;100
675;23;-59;-64;93;100
675;24;-62;-64;96;100
675;25;-63;-64;97;100
675;26;-65;-64;99;100
675;27;-64;-64;98;100
675;28;-65;-64;99;100
675;29;-65;-64;99;100
675;30;-65;-64;99;100
675;31;-65;-64;99;100
675;32;-14;-65;55;86
675;33;-19;-65;60;86
675;34;-23;-65;64;86
675;35;-25;-65;66;86
675;36;-29;-65;70;86
675;37;-36;-65;77;86
675;38;-43;-65;84;86
675;39;-48;-65;89;86
675;40;-52;-65;93;86
675;41;-59;-65;100;86
675;42;-64;-65;105;86
675;43;-63;-65;104;86
675;44;-64;-65;105;86
675;45;-64;-65;105;86
675;46;-64;-65;105;86
675;47;-64;-65;105;86
675;48;-23;-68;56;81
675;49;-22;-68;55;81
675;50;-20;-68;53;81
675;51;-18;-68;51;81
675;52;-17;-68;50;81
675;53;-21;-68;54;81
675;54;-32;-68;65;81
675;55;-42;-68;75;81
675;56;-50;-68;83;81
675;57;-55;-68;88;81
675;58;-60;-68;93;81
675;59;-59;-68;92;81
675;60;-60;-68;93;81
675;61;-60;-68;93;81
675;62;-60;-68;93;81
675;63;-61;-68;94;81
675;64;-19;-66;67;80
675;65;-13;-66;61;80
675;66;-10;-66;58;80
675;67;-16;-66;64;80
675;68;-21;-66;69;80
675;69;-24;-66;72;80
675;70;-25;-66;73;80
675;71;-25;-66;73;80
675;72;-27;-66;75;80
675;73;-28;-66;76;80
675;74;-29;-66;77;80
675;75;-28;-66;76;80
675;76;-29;-66;77;80
675;77;-29;-66;77;80
675;78;-29;-66;77;80
675;79;-30;-66;78;80
675;80;-24;-65;89;83
675;81;-27;-65;92;83
675;82;-28;-65;93;83
675;83;-28;-65;93;83
675;84;-24;-65;89;83
675;85;-16;-65;81;83
675;86;-6;-65;71;83
675;87;-3;-65;68;83
675;88;-3;-65;68;83
675;89;-3;-65;68;83
675;90;-3;-65;68;83
675;91;-3;-65;68;83
675;92;-4;-65;69;83
675;93;-4;-65;69;83
675;94;-4;-65;69;83
675;95;-28;-65;93;83
675;96;-36;-63;101;94
675;97;-34;-63;99;94
675;98;-30;-63;95;94
675;99;-23;-63;88;94
675;100;-12;-63;77;94
675;101;-9;-63;74;94
675;102;-8;-63;73;94
675;103;-7;-63;72;94
675;104;-8;-63;73;94
675;105;-8;-63;73;94
675;106;-8;-63;73;94
675;107;-7;-63;72;94
675;108;-8;-63;73;94
675;109;-7;-63;72;94
675;110;-7;-63;72;94
675;111;-36;-63;101;94
675;112;-27;-62;88;101
675;113;-21;-62;82;101
675;114;-16;-62;77;101
675;115;-16;-62;77;101
675;116;-16;-62;77;101
675;117;-17;-62;78;101
675;118;-18;-62;79;101
675;119;-18;-62;79;101
675;120;-19;-62;80;101
675;121;-20;-62;81;101
675;122;-21;-62;82;101
675;123;-20;-62;81;101
675;124;-21;-62;82;101
675;125;-21;-62;82;101
675;126;-21;-62;82;101
675;127;-27;-62;88;101
676;0;-8;-30;24;41
676;1;-8;-30;24;41
676;2;-8;-30;24;41
676;3;-8;-30;24;41
676;4;-8;-30;24;41
676;5;-8;-30;24;41
676;6;-8;-30;24;41
676;7;-8;-30;24;41
676;8;-6;-29;29;39
676;9;-7;-29;30;39
676;10;-9;-29;32;39
676;11;-10;-29;33;39
676;12;-10;-29;33;39
676;13;-9;-29;32;39
676;14;-7;-29;30;39
676;15;-10;-29;33;39
676;16;-8;-27;27;36
676;17;-10;-27;29;36
676;18;-11;-27;30;36
676;19;-12;-27;31;36
676;20;-12;-27;31;36
676;21;-11;-27;30;36
676;22;-10;-27;29;36
676;23;-12;-27;31;36
676;24;-11;-28;25;39
676;25;-11;-28;25;39
676;26;-10;-28;24;39
676;27;-10;-28;24;39
676;28;-10;-28;24;39
676;29;-10;-28;24;39
676;30;-11;-28;25;39
676;31;-12;-28;26;39
676;32;-14;-28;25;38
676;33;-11;-28;22;38
676;34;-11;-28;22;38
676;35;-11;-28;22;38
676;36;-11;-28;22;38
676;37;-11;-28;22;38
676;38;-11;-28;22;38
676;39;-14;-28;25;38
676;40;-21;-27;31;36
676;41;-18;-27;28;36
676;42;-12;-27;22;36
676;43;-10;-27;20;36
676;44;-10;-27;20;36
676;45;-12;-27;22;36
676;46;-18;-27;28;36
676;47;-21;-27;31;36
676;48;-16;-27;28;36
676;49;-16;-27;28;36
676;50;-15;-27;27;36
676;51;-13;-27;25;36
676;52;-13;-27;25;36
676;53;-15;-27;27;36
676;54;-16;-27;28;36
676;55;-16;-27;28;36
676;56;-12;-29;25;39
676;57;-11;-29;24;39
676;58;-10;-29;23;39
676;59;-10;-29;23;39
676;60;-10;-29;23;39
676;61;-10;-29;23;39
676;62;-11;-29;24;39
676;63;-12;-29;25;39
677;0;-6;-48;26;63
677;1;-8;-48;28;63
677;2;-10;-48;30;63
677;3;-10;-48;30;63
677;4;-10;-48;30;63
677;5;-10;-48;30;63
677;6;-8;-48;28;63
677;7;-10;-48;30;63
677;8;-4;-49;29;60
677;9;-11;-49;36;60
677;10;-18;-49;43;60
677;11;-19;-49;44;60
677;12;-19;-49;44;60
677;13;-18;-49;43;60
677;14;-11;-49;36;60
677;15;-19;-49;44;60
677;16;-9;-46;30;55
677;17;-12;-46;33;55
677;18;-17;-46;38;55
677;19;-18;-46;39;55
677;20;-18;-46;39;55
677;21;-17;-46;38;55
677;22;-12;-46;33;55
677;23;-18;-46;39;55
677;24;-9;-49;24;57
677;25;-9;-49;24;57
677;26;-10;-49;25;57
677;27;-11;-49;26;57
677;28;-11;-49;26;57
677;29;-10;-49;25;57
677;30;-9;-49;24;57
677;31;-11;-49;26;57
677;32;-16;-48;31;57
677;33;-12;-48;27;57
677;34;-8;-48;23;57
677;35;-7;-48;22;57
677;36;-7;-48;22;57
677;37;-8;-48;23;57
677;38;-12;-48;27;57
677;39;-16;-48;31;57
677;40;-18;-47;37;54
677;41;-20;-47;39;54
677;42;-11;-47;30;54
677;43;-7;-47;26;54
677;44;-7;-47;26;54
677;45;-11;-47;30;54
677;46;-20;-47;39;54
677;47;-20;-47;39;54
677;48;-9;-48;29;58
677;49;-16;-48;36;58
677;50;-13;-48;33;58
677;51;-8;-48;28;58
677;52;-8;-48;28;58
677;53;-13;-48;33;58
677;54;-16;-48;36;58
677;55;-16;-48;36;58
677;56;-9;-49;24;64
677;57;-7;-49;22;64
677;58;-7;-49;22;64
677;59;-8;-49;23;64
677;60;-8;-49;23;64
677;61;-7;-49;22;64
677;62;-7;-49;22;64
677;63;-9;-49;24;64
678;0;-6;-64;19;74
678;1;-7;-64;20;74
678;2;-7;-64;20;74
678;3;-7;-64;20;74
678;4;-7;-64;20;74
678;5;-7;-64;20;74
678;6;-7;-64;20;74
678;7;-5;-63;30;75
678;8;-5;-63;30;75
678;9;-5;-63;30;75
678;10;-5;-63;30;75
678;11;-5;-63;30;75
678;12;-5;-63;30;75
678;13;-5;-63;30;75
678;14;-7;-58;40;70
678;15;-7;-58;40;70
678;16;-8;-58;41;70
678;17;-8;-58;41;70
678;18;-8;-58;41;70
678;19;-8;-58;41;70
678;20;-8;-58;41;70
678;21;-10;-51;36;61
678;22;-10;-51;36;61
678;23;-10;-51;36;61
678;24;-10;-51;36;61
678;25;-10;-51;36;61
678;26;-10;-51;36;61
678;27;-11;-51;37;61
678;28;-9;-47;22;57
678;29;-9;-47;22;57
678;30;-8;-47;21;57
678;31;-9;-47;22;57
678;32;-9;-47;22;57
678;33;-9;-47;22;57
678;34;-9;-47;22;57
678;35;-17;-49;28;58
678;36;-16;-49;27;58
678;37;-15;-49;26;58
678;38;-13;-49;24;58
678;39;-11;-49;22;58
678;40;-10;-49;21;58
678;41;-17;-49;28;58
678;42;-25;-55;38;63
678;43;-24;-55;37;63
678;44;-23;-55;36;63
678;45;-21;-55;34;63
678;46;-19;-55;32;63
678;47;-17;-55;30;63
678;48;-25;-55;38;63
678;49;-18;-61;33;71
678;50;-18;-61;33;71
678;51;-17;-61;32;71
678;52;-16;-61;31;71
678;53;-15;-61;30;71
678;54;-14;-61;29;71
678;55;-18;-61;33;71
679;0;-6;-53;49;63
679;1;-6;-53;49;63
679;2;-6;-53;49;63
679;3;-6;-53;49;63
679;4;-6;-53;49;63
679;5;-6;-53;49;63
679;6;-6;-53;49;63
679;7;-9;-53;52;63
679;8;-4;-53;47;63
679;9;-4;-53;47;63
679;10;-4;-53;47;63
679;11;-4;-53;47;63
679;12;-4;-53;47;63
679;13;-4;-53;47;63
679;14;-5;-53;48;63
679;15;-9;-53;52;63
679;16;-5;-51;58;67
679;17;-5;-51;58;67
679;18;-5;-51;58;67
679;19;-6;-51;59;67
679;20;-8;-51;61;67
679;21;-13;-51;66;67
679;22;-18;-51;71;67
679;23;-27;-51;80;67
679;24;-3;-51;56;67
679;25;-2;-51;55;67
679;26;-2;-51;55;67
679;27;-2;-51;55;67
679;28;-2;-51;55;67
679;29;-2;-51;55;67
679;30;-3;-51;56;67
679;31;-27;-51;80;67
679;32;-9;-62;47;79
679;33;-9;-62;47;79
679;34;-10;-62;48;79
679;35;-23;-62;61;79
679;36;-28;-62;66;79
679;37;-28;-62;66;79
679;38;-30;-62;68;79
679;39;-31;-62;69;79
679;40;-18;-62;56;79
679;41;-1;-62;39;79
679;42;-1;-62;39;79
679;43;-2;-62;40;79
679;44;-2;-62;40;79
679;45;-3;-62;41;79
679;46;-5;-62;43;79
679;47;-31;-62;69;79
679;48;-12;-65;27;85
679;49;-16;-65;31;85
679;50;-24;-65;39;85
